"","id","action_id","action","held","target","yield","points","token","condition"
"1",209,1,"combine","circle_plain_0","circle_checkered_0","",0,"7W9953DG","low-2"
"2",209,2,"combine","circle_plain_0","triangle_plain_0","",0,"7W9953DG","low-2"
"3",209,3,"combine","circle_plain_0","diamond_checkered_0","",0,"7W9953DG","low-2"
"4",209,4,"combine","circle_plain_0","square_stripes_0","",0,"7W9953DG","low-2"
"5",209,5,"combine","circle_plain_0","circle_stripes_0","",0,"7W9953DG","low-2"
"6",209,6,"combine","circle_plain_0","circle_dots_0","",0,"7W9953DG","low-2"
"7",209,7,"combine","circle_plain_0","circle_stripes_0","",0,"7W9953DG","low-2"
"8",209,8,"combine","circle_plain_0","diamond_plain_0","",0,"7W9953DG","low-2"
"9",209,9,"combine","circle_plain_0","triangle_dots_0","circle_dots_1",0,"7W9953DG","low-2"
"10",209,10,"combine","circle_dots_1","diamond_dots_0","",0,"7W9953DG","low-2"
"11",209,11,"combine","circle_dots_1","diamond_dots_0","",0,"7W9953DG","low-2"
"12",209,12,"combine","circle_dots_1","triangle_stripes_0","",0,"7W9953DG","low-2"
"13",209,13,"combine","circle_dots_1","circle_dots_0","",0,"7W9953DG","low-2"
"14",209,14,"combine","circle_dots_1","diamond_dots_0","",0,"7W9953DG","low-2"
"15",209,15,"consume","circle_dots_1","","",10,"7W9953DG","low-2"
"16",209,16,"consume","triangle_plain_0","","",1,"7W9953DG","low-2"
"17",209,17,"combine","triangle_dots_0","diamond_checkered_0","",0,"7W9953DG","low-2"
"18",209,18,"combine","triangle_dots_0","square_stripes_0","",0,"7W9953DG","low-2"
"19",209,19,"consume","triangle_dots_0","","",1,"7W9953DG","low-2"
"20",209,20,"consume","circle_plain_0","","",1,"7W9953DG","low-2"
"21",209,21,"combine","circle_checkered_0","square_checkered_0","",0,"7W9953DG","low-2"
"22",209,22,"combine","circle_checkered_0","triangle_stripes_0","circle_stripes_1",0,"7W9953DG","low-2"
"23",209,23,"consume","circle_stripes_1","","",10,"7W9953DG","low-2"
"24",209,24,"consume","diamond_dots_0","","",1,"7W9953DG","low-2"
"25",209,25,"combine","square_checkered_0","circle_stripes_0","square_stripes_1",0,"7W9953DG","low-2"
"26",209,26,"consume","square_stripes_1","","",10,"7W9953DG","low-2"
"27",209,27,"combine","triangle_checkered_0","triangle_stripes_0","triangle_stripes_1",0,"7W9953DG","low-2"
"28",209,28,"combine","triangle_stripes_1","circle_stripes_0","",0,"7W9953DG","low-2"
"29",209,29,"combine","triangle_stripes_1","circle_stripes_0","",0,"7W9953DG","low-2"
"30",209,30,"consume","triangle_stripes_1","","",10,"7W9953DG","low-2"
"31",209,31,"consume","diamond_stripes_0","","",1,"7W9953DG","low-2"
"32",209,32,"combine","diamond_plain_0","square_plain_0","",0,"7W9953DG","low-2"
"33",209,33,"combine","diamond_plain_0","square_plain_0","",0,"7W9953DG","low-2"
"34",209,34,"combine","diamond_plain_0","circle_checkered_0","",0,"7W9953DG","low-2"
"35",209,35,"consume","diamond_plain_0","","",1,"7W9953DG","low-2"
"36",209,36,"consume","diamond_dots_0","","",1,"7W9953DG","low-2"
"37",209,37,"combine","triangle_checkered_0","square_checkered_0","",0,"7W9953DG","low-2"
"38",209,38,"combine","triangle_checkered_0","circle_stripes_0","triangle_stripes_1",0,"7W9953DG","low-2"
"39",209,39,"combine","triangle_stripes_1","circle_checkered_0","triangle_checkered_2",0,"7W9953DG","low-2"
"40",209,40,"consume","triangle_checkered_2","","",100,"7W9953DG","low-2"
"41",210,1,"combine","triangle_dots_0","triangle_checkered_0","",0,"F6E9SINV","low-2"
"42",210,2,"combine","triangle_dots_0","diamond_dots_0","",0,"F6E9SINV","low-2"
"43",210,3,"combine","triangle_dots_0","circle_dots_0","",0,"F6E9SINV","low-2"
"44",210,4,"combine","triangle_dots_0","square_plain_0","triangle_plain_1",0,"F6E9SINV","low-2"
"45",210,5,"consume","triangle_plain_1","","",10,"F6E9SINV","low-2"
"46",210,6,"combine","diamond_plain_0","diamond_dots_0","",0,"F6E9SINV","low-2"
"47",210,7,"combine","diamond_plain_0","diamond_checkered_0","",0,"F6E9SINV","low-2"
"48",210,8,"combine","diamond_plain_0","triangle_checkered_0","",0,"F6E9SINV","low-2"
"49",210,9,"combine","diamond_plain_0","circle_stripes_0","",0,"F6E9SINV","low-2"
"50",210,10,"combine","diamond_plain_0","circle_dots_0","",0,"F6E9SINV","low-2"
"51",210,11,"combine","diamond_plain_0","square_plain_0","",0,"F6E9SINV","low-2"
"52",210,12,"combine","diamond_plain_0","triangle_stripes_0","",0,"F6E9SINV","low-2"
"53",210,13,"combine","diamond_plain_0","square_stripes_0","",0,"F6E9SINV","low-2"
"54",210,14,"combine","diamond_plain_0","circle_checkered_0","",0,"F6E9SINV","low-2"
"55",210,15,"combine","diamond_plain_0","square_checkered_0","",0,"F6E9SINV","low-2"
"56",210,16,"consume","diamond_plain_0","","",1,"F6E9SINV","low-2"
"57",210,17,"combine","square_checkered_0","square_stripes_0","square_stripes_1",0,"F6E9SINV","low-2"
"58",210,18,"consume","square_stripes_1","","",10,"F6E9SINV","low-2"
"59",210,19,"combine","square_dots_0","circle_plain_0","square_plain_1",0,"F6E9SINV","low-2"
"60",210,20,"combine","square_plain_1","square_checkered_0","",0,"F6E9SINV","low-2"
"61",210,21,"combine","square_plain_1","triangle_dots_0","square_dots_2",0,"F6E9SINV","low-2"
"62",210,22,"consume","square_dots_2","","",100,"F6E9SINV","low-2"
"63",210,23,"combine","square_dots_0","square_checkered_0","",0,"F6E9SINV","low-2"
"64",210,24,"combine","square_dots_0","diamond_plain_0","square_plain_1",0,"F6E9SINV","low-2"
"65",210,25,"combine","square_plain_1","square_plain_0","",0,"F6E9SINV","low-2"
"66",210,26,"combine","square_plain_1","triangle_stripes_0","",0,"F6E9SINV","low-2"
"67",210,27,"combine","square_plain_1","circle_dots_0","square_dots_2",0,"F6E9SINV","low-2"
"68",210,28,"combine","square_dots_2","circle_stripes_0","",0,"F6E9SINV","low-2"
"69",210,29,"combine","square_dots_2","triangle_checkered_0","",0,"F6E9SINV","low-2"
"70",210,30,"combine","square_dots_2","diamond_dots_0","",0,"F6E9SINV","low-2"
"71",210,31,"combine","square_dots_2","diamond_checkered_0","",0,"F6E9SINV","low-2"
"72",210,32,"consume","square_dots_2","","",100,"F6E9SINV","low-2"
"73",210,33,"combine","circle_plain_0","circle_checkered_0","",0,"F6E9SINV","low-2"
"74",210,34,"combine","circle_plain_0","triangle_plain_0","",0,"F6E9SINV","low-2"
"75",210,35,"combine","circle_plain_0","diamond_stripes_0","",0,"F6E9SINV","low-2"
"76",210,36,"combine","circle_plain_0","circle_dots_0","",0,"F6E9SINV","low-2"
"77",210,37,"combine","circle_plain_0","circle_stripes_0","",0,"F6E9SINV","low-2"
"78",210,38,"combine","circle_plain_0","square_plain_0","",0,"F6E9SINV","low-2"
"79",210,39,"combine","circle_plain_0","diamond_checkered_0","",0,"F6E9SINV","low-2"
"80",210,40,"combine","circle_plain_0","triangle_checkered_0","",0,"F6E9SINV","low-2"
"81",211,1,"combine","square_plain_0","square_stripes_0","",0,"53P3EC8S","low-2"
"82",211,2,"combine","square_plain_0","circle_plain_0","",0,"53P3EC8S","low-2"
"83",211,3,"combine","square_plain_0","circle_checkered_0","",0,"53P3EC8S","low-2"
"84",211,4,"combine","square_plain_0","triangle_checkered_0","",0,"53P3EC8S","low-2"
"85",211,5,"combine","square_plain_0","circle_stripes_0","",0,"53P3EC8S","low-2"
"86",211,6,"combine","triangle_checkered_0","triangle_plain_0","",0,"53P3EC8S","low-2"
"87",211,7,"combine","triangle_checkered_0","circle_checkered_0","",0,"53P3EC8S","low-2"
"88",211,8,"consume","triangle_checkered_0","","",1,"53P3EC8S","low-2"
"89",211,9,"combine","diamond_checkered_0","square_dots_0","",0,"53P3EC8S","low-2"
"90",211,10,"consume","diamond_checkered_0","","",1,"53P3EC8S","low-2"
"91",211,11,"combine","triangle_checkered_0","diamond_checkered_0","",0,"53P3EC8S","low-2"
"92",211,12,"combine","triangle_checkered_0","circle_dots_0","",0,"53P3EC8S","low-2"
"93",211,13,"combine","triangle_checkered_0","triangle_stripes_0","triangle_stripes_1",0,"53P3EC8S","low-2"
"94",211,14,"consume","triangle_stripes_1","","",10,"53P3EC8S","low-2"
"95",211,15,"combine","triangle_dots_0","triangle_stripes_0","",0,"53P3EC8S","low-2"
"96",211,16,"combine","triangle_dots_0","triangle_plain_0","triangle_plain_1",0,"53P3EC8S","low-2"
"97",211,17,"combine","triangle_plain_1","triangle_dots_0","triangle_dots_2",0,"53P3EC8S","low-2"
"98",211,18,"combine","triangle_dots_2","triangle_stripes_0","",0,"53P3EC8S","low-2"
"99",211,19,"combine","triangle_dots_2","square_checkered_0","",0,"53P3EC8S","low-2"
"100",211,20,"combine","triangle_dots_2","triangle_plain_0","triangle_plain_3",0,"53P3EC8S","low-2"
"101",211,21,"combine","triangle_plain_3","triangle_stripes_0","",0,"53P3EC8S","low-2"
"102",211,22,"combine","triangle_plain_3","diamond_stripes_0","",0,"53P3EC8S","low-2"
"103",211,23,"combine","triangle_plain_3","diamond_checkered_0","",0,"53P3EC8S","low-2"
"104",211,24,"combine","triangle_plain_3","circle_dots_0","triangle_dots_4",0,"53P3EC8S","low-2"
"105",211,25,"combine","triangle_dots_4","circle_plain_0","triangle_plain_5",0,"53P3EC8S","low-2"
"106",211,26,"combine","triangle_plain_5","circle_stripes_0","",0,"53P3EC8S","low-2"
"107",211,27,"consume","triangle_plain_5","","",100000,"53P3EC8S","low-2"
"108",211,28,"combine","diamond_dots_0","diamond_plain_0","",0,"53P3EC8S","low-2"
"109",211,29,"combine","diamond_dots_0","diamond_stripes_0","",0,"53P3EC8S","low-2"
"110",211,30,"combine","diamond_dots_0","diamond_checkered_0","",0,"53P3EC8S","low-2"
"111",211,31,"consume","diamond_dots_0","","",1,"53P3EC8S","low-2"
"112",211,32,"combine","square_stripes_0","square_checkered_0","square_checkered_1",0,"53P3EC8S","low-2"
"113",211,33,"combine","square_checkered_1","square_dots_0","",0,"53P3EC8S","low-2"
"114",211,34,"combine","square_checkered_1","square_plain_0","",0,"53P3EC8S","low-2"
"115",211,35,"combine","square_checkered_1","square_stripes_0","square_stripes_2",0,"53P3EC8S","low-2"
"116",211,36,"combine","square_stripes_2","square_dots_0","",0,"53P3EC8S","low-2"
"117",211,37,"combine","square_stripes_2","square_checkered_0","square_checkered_3",0,"53P3EC8S","low-2"
"118",211,38,"combine","square_checkered_3","triangle_stripes_0","square_stripes_4",0,"53P3EC8S","low-2"
"119",211,39,"combine","square_stripes_4","circle_plain_0","",0,"53P3EC8S","low-2"
"120",211,40,"combine","square_stripes_4","square_plain_0","",0,"53P3EC8S","low-2"
"121",212,1,"combine","triangle_dots_0","circle_dots_0","",0,"L0PTN8LC","low-2"
"122",212,2,"combine","circle_dots_0","circle_stripes_0","",0,"L0PTN8LC","low-2"
"123",212,3,"combine","circle_plain_0","circle_stripes_0","",0,"L0PTN8LC","low-2"
"124",212,4,"combine","circle_plain_0","circle_stripes_0","",0,"L0PTN8LC","low-2"
"125",212,5,"combine","diamond_checkered_0","square_stripes_0","diamond_stripes_1",0,"L0PTN8LC","low-2"
"126",212,6,"combine","diamond_stripes_1","diamond_checkered_0","",0,"L0PTN8LC","low-2"
"127",212,7,"combine","diamond_stripes_1","square_checkered_0","diamond_checkered_2",0,"L0PTN8LC","low-2"
"128",212,8,"combine","diamond_checkered_2","triangle_dots_0","",0,"L0PTN8LC","low-2"
"129",212,9,"combine","diamond_checkered_2","diamond_stripes_0","",0,"L0PTN8LC","low-2"
"130",212,10,"combine","diamond_checkered_2","diamond_dots_0","",0,"L0PTN8LC","low-2"
"131",212,11,"combine","diamond_checkered_2","square_dots_0","",0,"L0PTN8LC","low-2"
"132",212,12,"combine","diamond_checkered_2","triangle_plain_0","",0,"L0PTN8LC","low-2"
"133",212,13,"combine","diamond_checkered_2","circle_checkered_0","",0,"L0PTN8LC","low-2"
"134",212,14,"combine","diamond_checkered_0","square_checkered_0","",0,"L0PTN8LC","low-2"
"135",212,15,"combine","diamond_checkered_0","square_dots_0","",0,"L0PTN8LC","low-2"
"136",212,16,"combine","diamond_checkered_0","diamond_plain_0","",0,"L0PTN8LC","low-2"
"137",212,17,"combine","diamond_checkered_0","diamond_stripes_0","",0,"L0PTN8LC","low-2"
"138",212,18,"combine","diamond_checkered_0","triangle_dots_0","",0,"L0PTN8LC","low-2"
"139",212,19,"combine","diamond_checkered_0","diamond_stripes_0","",0,"L0PTN8LC","low-2"
"140",212,20,"combine","diamond_checkered_0","diamond_checkered_2","",0,"L0PTN8LC","low-2"
"141",212,21,"combine","square_stripes_0","diamond_checkered_0","square_checkered_1",0,"L0PTN8LC","low-2"
"142",212,22,"combine","square_checkered_1","diamond_stripes_0","square_stripes_2",0,"L0PTN8LC","low-2"
"143",212,23,"combine","square_stripes_2","diamond_checkered_2","square_checkered_3",0,"L0PTN8LC","low-2"
"144",212,24,"combine","square_checkered_3","diamond_stripes_0","square_stripes_4",0,"L0PTN8LC","low-2"
"145",212,25,"combine","square_stripes_4","diamond_dots_0","",0,"L0PTN8LC","low-2"
"146",212,26,"combine","square_stripes_4","diamond_plain_0","",0,"L0PTN8LC","low-2"
"147",212,27,"combine","triangle_stripes_0","circle_checkered_0","triangle_checkered_1",0,"L0PTN8LC","low-2"
"148",212,28,"combine","triangle_checkered_1","circle_stripes_0","triangle_stripes_2",0,"L0PTN8LC","low-2"
"149",212,29,"combine","triangle_stripes_2","square_checkered_0","triangle_checkered_3",0,"L0PTN8LC","low-2"
"150",212,30,"combine","triangle_checkered_3","square_stripes_4","triangle_stripes_5",0,"L0PTN8LC","low-2"
"151",212,31,"combine","triangle_stripes_5","circle_checkered_0","",0,"L0PTN8LC","low-2"
"152",212,32,"combine","triangle_stripes_5","triangle_checkered_0","",0,"L0PTN8LC","low-2"
"153",212,33,"combine","circle_stripes_0","triangle_checkered_0","circle_checkered_1",0,"L0PTN8LC","low-2"
"154",212,34,"combine","circle_checkered_1","triangle_stripes_5","",0,"L0PTN8LC","low-2"
"155",212,35,"combine","circle_checkered_1","triangle_stripes_0","circle_stripes_2",0,"L0PTN8LC","low-2"
"156",212,36,"combine","circle_stripes_2","circle_checkered_0","",0,"L0PTN8LC","low-2"
"157",212,37,"combine","circle_stripes_2","triangle_stripes_5","",0,"L0PTN8LC","low-2"
"158",212,38,"combine","triangle_checkered_0","circle_stripes_2","triangle_stripes_3",0,"L0PTN8LC","low-2"
"159",212,39,"combine","triangle_stripes_3","circle_checkered_0","triangle_checkered_4",0,"L0PTN8LC","low-2"
"160",212,40,"combine","triangle_checkered_4","triangle_stripes_5","",0,"L0PTN8LC","low-2"
"161",213,1,"consume","square_stripes_0","","",1,"ZNI0LX5L","low-2"
"162",213,2,"consume","square_dots_0","","",1,"ZNI0LX5L","low-2"
"163",213,3,"combine","square_plain_0","circle_plain_0","",0,"ZNI0LX5L","low-2"
"164",213,4,"combine","square_plain_0","diamond_plain_0","",0,"ZNI0LX5L","low-2"
"165",213,5,"combine","square_plain_0","square_stripes_0","",0,"ZNI0LX5L","low-2"
"166",213,6,"combine","square_plain_0","square_dots_0","square_dots_1",0,"ZNI0LX5L","low-2"
"167",213,7,"combine","square_dots_1","square_stripes_0","",0,"ZNI0LX5L","low-2"
"168",213,8,"combine","square_dots_1","square_checkered_0","",0,"ZNI0LX5L","low-2"
"169",213,9,"combine","square_dots_1","triangle_checkered_0","",0,"ZNI0LX5L","low-2"
"170",213,10,"consume","square_dots_1","","",10,"ZNI0LX5L","low-2"
"171",213,11,"consume","triangle_checkered_0","","",1,"ZNI0LX5L","low-2"
"172",213,12,"combine","circle_checkered_0","circle_dots_0","",0,"ZNI0LX5L","low-2"
"173",213,13,"combine","circle_checkered_0","circle_dots_0","",0,"ZNI0LX5L","low-2"
"174",213,14,"combine","circle_checkered_0","triangle_checkered_0","",0,"ZNI0LX5L","low-2"
"175",213,15,"combine","circle_checkered_0","triangle_checkered_0","",0,"ZNI0LX5L","low-2"
"176",213,16,"combine","circle_checkered_0","circle_stripes_0","",0,"ZNI0LX5L","low-2"
"177",213,17,"combine","circle_checkered_0","diamond_checkered_0","",0,"ZNI0LX5L","low-2"
"178",213,18,"combine","circle_checkered_0","diamond_checkered_0","",0,"ZNI0LX5L","low-2"
"179",213,19,"combine","circle_checkered_0","diamond_plain_0","",0,"ZNI0LX5L","low-2"
"180",213,20,"combine","circle_checkered_0","diamond_plain_0","",0,"ZNI0LX5L","low-2"
"181",213,21,"combine","circle_checkered_0","triangle_plain_0","",0,"ZNI0LX5L","low-2"
"182",213,22,"combine","circle_checkered_0","diamond_dots_0","",0,"ZNI0LX5L","low-2"
"183",213,23,"combine","circle_checkered_0","diamond_checkered_0","",0,"ZNI0LX5L","low-2"
"184",213,24,"combine","circle_checkered_0","diamond_checkered_0","",0,"ZNI0LX5L","low-2"
"185",213,25,"combine","circle_checkered_0","diamond_checkered_0","",0,"ZNI0LX5L","low-2"
"186",213,26,"combine","circle_checkered_0","circle_stripes_0","",0,"ZNI0LX5L","low-2"
"187",213,27,"consume","circle_checkered_0","","",1,"ZNI0LX5L","low-2"
"188",213,28,"combine","diamond_checkered_0","circle_stripes_0","",0,"ZNI0LX5L","low-2"
"189",213,29,"consume","diamond_checkered_0","","",1,"ZNI0LX5L","low-2"
"190",213,30,"consume","circle_stripes_0","","",1,"ZNI0LX5L","low-2"
"191",213,31,"consume","triangle_checkered_0","","",1,"ZNI0LX5L","low-2"
"192",213,32,"consume","diamond_plain_0","","",1,"ZNI0LX5L","low-2"
"193",213,33,"consume","circle_plain_0","","",1,"ZNI0LX5L","low-2"
"194",213,34,"consume","diamond_checkered_0","","",1,"ZNI0LX5L","low-2"
"195",213,35,"combine","square_plain_0","triangle_dots_0","square_dots_1",0,"ZNI0LX5L","low-2"
"196",213,36,"consume","square_dots_1","","",10,"ZNI0LX5L","low-2"
"197",213,37,"consume","circle_dots_0","","",1,"ZNI0LX5L","low-2"
"198",213,38,"consume","triangle_plain_0","","",1,"ZNI0LX5L","low-2"
"199",213,39,"consume","diamond_dots_0","","",1,"ZNI0LX5L","low-2"
"200",213,40,"consume","triangle_plain_0","","",1,"ZNI0LX5L","low-2"
"201",214,1,"combine","square_stripes_0","circle_dots_0","",0,"IKGSS63Y","low-2"
"202",214,2,"combine","square_stripes_0","triangle_dots_0","",0,"IKGSS63Y","low-2"
"203",214,3,"combine","square_stripes_0","diamond_plain_0","",0,"IKGSS63Y","low-2"
"204",214,4,"combine","square_stripes_0","diamond_plain_0","",0,"IKGSS63Y","low-2"
"205",214,5,"consume","square_stripes_0","","",1,"IKGSS63Y","low-2"
"206",214,6,"combine","diamond_stripes_0","diamond_plain_0","",0,"IKGSS63Y","low-2"
"207",214,7,"consume","diamond_stripes_0","","",1,"IKGSS63Y","low-2"
"208",214,8,"combine","square_stripes_0","circle_stripes_0","",0,"IKGSS63Y","low-2"
"209",214,9,"combine","square_stripes_0","circle_plain_0","",0,"IKGSS63Y","low-2"
"210",214,10,"combine","square_stripes_0","circle_plain_0","",0,"IKGSS63Y","low-2"
"211",214,11,"combine","square_stripes_0","square_checkered_0","square_checkered_1",0,"IKGSS63Y","low-2"
"212",214,12,"combine","square_checkered_1","triangle_stripes_0","square_stripes_2",0,"IKGSS63Y","low-2"
"213",214,13,"consume","square_stripes_2","","",100,"IKGSS63Y","low-2"
"214",214,14,"combine","triangle_checkered_0","diamond_dots_0","",0,"IKGSS63Y","low-2"
"215",214,15,"combine","triangle_checkered_0","diamond_dots_0","",0,"IKGSS63Y","low-2"
"216",214,16,"combine","triangle_checkered_0","circle_checkered_0","",0,"IKGSS63Y","low-2"
"217",214,17,"combine","triangle_checkered_0","square_checkered_0","",0,"IKGSS63Y","low-2"
"218",214,18,"combine","triangle_checkered_0","diamond_plain_0","",0,"IKGSS63Y","low-2"
"219",214,19,"combine","triangle_checkered_0","triangle_dots_0","",0,"IKGSS63Y","low-2"
"220",214,20,"combine","triangle_checkered_0","diamond_checkered_0","",0,"IKGSS63Y","low-2"
"221",214,21,"combine","triangle_checkered_0","triangle_plain_0","",0,"IKGSS63Y","low-2"
"222",214,22,"combine","triangle_checkered_0","triangle_stripes_0","triangle_stripes_1",0,"IKGSS63Y","low-2"
"223",214,23,"consume","triangle_stripes_1","","",10,"IKGSS63Y","low-2"
"224",214,24,"combine","circle_plain_0","triangle_checkered_0","",0,"IKGSS63Y","low-2"
"225",214,25,"combine","circle_plain_0","triangle_checkered_0","",0,"IKGSS63Y","low-2"
"226",214,26,"combine","circle_plain_0","diamond_dots_0","",0,"IKGSS63Y","low-2"
"227",214,27,"combine","circle_plain_0","circle_checkered_0","",0,"IKGSS63Y","low-2"
"228",214,28,"consume","circle_plain_0","","",1,"IKGSS63Y","low-2"
"229",214,29,"combine","square_plain_0","circle_dots_0","square_dots_1",0,"IKGSS63Y","low-2"
"230",214,30,"consume","square_dots_1","","",10,"IKGSS63Y","low-2"
"231",214,31,"combine","triangle_plain_0","square_dots_0","triangle_dots_1",0,"IKGSS63Y","low-2"
"232",214,32,"consume","triangle_dots_1","","",10,"IKGSS63Y","low-2"
"233",214,33,"combine","square_plain_0","triangle_checkered_0","",0,"IKGSS63Y","low-2"
"234",214,34,"consume","square_plain_0","","",1,"IKGSS63Y","low-2"
"235",214,35,"combine","triangle_checkered_0","triangle_dots_0","",0,"IKGSS63Y","low-2"
"236",214,36,"combine","triangle_checkered_0","triangle_plain_0","",0,"IKGSS63Y","low-2"
"237",214,37,"consume","triangle_checkered_0","","",1,"IKGSS63Y","low-2"
"238",214,38,"combine","diamond_plain_0","diamond_stripes_0","",0,"IKGSS63Y","low-2"
"239",214,39,"combine","diamond_plain_0","diamond_stripes_0","",0,"IKGSS63Y","low-2"
"240",214,40,"combine","diamond_plain_0","circle_dots_0","",0,"IKGSS63Y","low-2"
"241",215,1,"consume","diamond_checkered_0","","",1,"JMCDP82W","low-2"
"242",215,2,"combine","square_checkered_0","square_dots_0","",0,"JMCDP82W","low-2"
"243",215,3,"combine","square_checkered_0","triangle_stripes_0","square_stripes_1",0,"JMCDP82W","low-2"
"244",215,4,"combine","square_stripes_1","triangle_plain_0","",0,"JMCDP82W","low-2"
"245",215,5,"combine","circle_dots_0","circle_checkered_0","",0,"JMCDP82W","low-2"
"246",215,6,"combine","circle_dots_0","circle_stripes_0","",0,"JMCDP82W","low-2"
"247",215,7,"combine","circle_plain_0","circle_dots_0","",0,"JMCDP82W","low-2"
"248",215,8,"combine","circle_plain_0","circle_stripes_0","",0,"JMCDP82W","low-2"
"249",215,9,"combine","triangle_stripes_0","triangle_dots_0","",0,"JMCDP82W","low-2"
"250",215,10,"combine","square_stripes_0","square_dots_0","",0,"JMCDP82W","low-2"
"251",215,11,"combine","square_stripes_0","square_plain_0","",0,"JMCDP82W","low-2"
"252",215,12,"consume","square_stripes_0","","",1,"JMCDP82W","low-2"
"253",215,13,"combine","square_checkered_0","square_stripes_0","square_stripes_1",0,"JMCDP82W","low-2"
"254",215,14,"consume","square_stripes_1","","",10,"JMCDP82W","low-2"
"255",215,15,"combine","diamond_dots_0","diamond_checkered_0","",0,"JMCDP82W","low-2"
"256",215,16,"combine","diamond_checkered_0","diamond_plain_0","",0,"JMCDP82W","low-2"
"257",215,17,"combine","diamond_dots_0","diamond_plain_0","",0,"JMCDP82W","low-2"
"258",215,18,"combine","diamond_stripes_0","diamond_checkered_0","",0,"JMCDP82W","low-2"
"259",215,19,"combine","diamond_stripes_0","diamond_plain_0","",0,"JMCDP82W","low-2"
"260",215,20,"combine","diamond_stripes_0","diamond_dots_0","",0,"JMCDP82W","low-2"
"261",215,21,"combine","square_plain_0","square_stripes_1","",0,"JMCDP82W","low-2"
"262",215,22,"combine","square_plain_0","square_dots_0","square_dots_1",0,"JMCDP82W","low-2"
"263",215,23,"consume","square_dots_1","","",10,"JMCDP82W","low-2"
"264",215,24,"combine","square_dots_0","square_stripes_1","",0,"JMCDP82W","low-2"
"265",215,25,"consume","square_dots_0","","",1,"JMCDP82W","low-2"
"266",215,26,"consume","square_plain_0","","",1,"JMCDP82W","low-2"
"267",215,27,"combine","circle_plain_0","circle_stripes_0","",0,"JMCDP82W","low-2"
"268",215,28,"combine","triangle_plain_0","triangle_dots_0","triangle_dots_1",0,"JMCDP82W","low-2"
"269",215,29,"combine","triangle_stripes_0","triangle_plain_0","",0,"JMCDP82W","low-2"
